refresh_period,number_sensors,m,b
1,25,2.6585604131208282,0.016438184684684685
1,175,2.7200772882498345,0.018640852852852854
1,150,2.6850341070838413,0.01618168618618619
1,25,2.6629054376708288,0.01661310750750751
1,50,2.755126488158396,0.015606564864864865
1,150,2.7441685633149016,0.01598797117117117
1,200,2.742167267336309,0.027802555555555553
1,175,2.7154899090663007,0.016465126726726727
1,75,2.713136192191142,0.019609985585585587
1,50,2.689982649238556,0.018266062462462464
1,125,2.738206498161518,0.01938511891891892
1,175,2.70579443995971,0.01866043123123123
1,125,2.6925298544244662,0.01725284024024024
1,50,2.74125559452916,0.02138955885885886
1,125,2.748653382414946,0.01875731921921922
1,50,2.692769169199004,0.03206351891891892
1,175,2.709865161763733,0.016306196396396397
1,200,2.6995552167620875,0.01888487987987988
1,125,2.6995413809928546,0.017439461261261262
1,150,2.696498501522125,0.016171254054054056
1,25,2.6794540415273187,0.015537639339339339
1,175,2.698152256269562,0.016443965165165164
1,150,2.6984632898083967,0.017168576576576576
1,125,2.703372913831366,0.016637360960960964
1,100,2.71903627701435,0.015907788888888892
1,100,2.7020667713825013,0.01912589069069069
1,25,2.6201086264656412,0.018831024624624625
1,150,2.6831702099567183,0.013230661561561564
1,25,2.6743643265553136,0.01624962312312312
1,100,2.6946605320997143,0.015242676576576577
1,125,2.7017783682160603,0.018185247747747747
1,50,2.6974562067989876,0.018366441141141138
1,25,2.6930796184071903,0.019120348048048047
1,200,2.727743500640499,0.015667285285285288
1,150,2.7285355885402574,0.016163002402402406
1,125,2.7289025308662658,0.02176173933933934
1,200,2.736473962492196,0.027580647147147145
1,150,2.7407264366609088,0.02119374564564564
1,75,2.7068357071203235,0.019498944444444444
1,175,2.7124598733206624,0.02269769009009009
1,50,2.6922409861875267,0.015388784984984985
1,100,2.6714520477332524,0.016017124024024026
1,150,2.729673657889032,0.019699234834834833
1,200,2.6998167117045075,0.015998201501501504
1,150,2.6939996712097636,0.013006360660660661
1,200,2.679149691495133,0.013073023723723721
1,50,2.7223688504391843,0.01610033093093093
1,50,2.6807339899768685,0.015060062162162161
1,100,2.6924539254205735,0.016010459759759763
1,100,2.705933874457923,0.016064917717717717
1,175,2.726877366783452,0.02054355015015015
1,200,2.6958409756295176,0.021238275375375378
1,175,2.724898845478105,0.01905611921921922
1,50,2.689647387282748,0.015129591591591593
1,200,2.709492396142435,0.021619835735735737
1,100,2.7270961126283253,0.016069047747747745
1,175,2.740966543473204,0.015015696096096097
1,25,2.6810533636117793,0.019187111711711714
1,150,2.657701230479846,0.015943926126126128
1,50,2.6783698028540392,0.013095512012012011
1,150,2.6952669401771074,0.015986776876876878
1,75,2.7223794584336294,0.016008864564564566
1,175,2.666535113797632,0.022343406006006004
1,200,2.716853485861744,0.02202011471471471
1,25,2.671831253583082,0.01749384234234234
1,25,2.6840666742203263,0.02884627327327327
1,150,2.7084911360970993,0.02893436486486487
1,200,2.700060306099699,0.01376062912912913
1,75,2.7111258868735826,0.016062862162162163
1,125,2.717804338368556,0.01633298798798799
1,100,2.7008303476297413,0.016760834534534537
1,25,2.6679272910341436,0.01510958978978979
1,25,2.715676435935026,0.019710342042042042
1,75,2.7429108502685002,0.016025872372372373
1,200,2.7285753125140912,0.016544482582582582
1,75,2.6993329857730783,0.013038133633633632
1,200,2.714087823701988,0.02733744264264264
1,125,2.712631474169069,0.026192002402402402
1,125,2.745334347758278,0.016414295795795793
1,150,2.7018528228485126,0.01601454144144144
1,25,2.700044774252466,0.017101677777777775
1,25,2.63800204809084,0.019726063963963963
1,50,2.711015142301865,0.021870972072072073
1,50,2.6831105389957624,0.016018682282282284
1,200,2.7118414500766352,0.0263369054054054
1,25,2.671971011211974,0.0171723978978979
1,175,2.722215102627781,0.022138537837837837
1,200,2.7204256075467583,0.0252099015015015
1,100,2.6907133420774225,0.01347679039039039
1,150,2.7265096463831586,0.02256165975975976
1,25,2.6893325415929894,0.024518561261261264
1,100,2.6989659214381203,0.013497255855855858
1,175,2.6851640802430445,0.016834895795795796
1,125,2.682536705677385,0.021779453753753755
1,150,2.695831802074054,0.016207836936936934
1,200,2.720691714054854,0.023563922522522523
1,100,2.6900077333015573,0.015943714714714712
1,175,2.7076950007874427,0.017750872972972974
1,200,2.7156884773479564,0.02919192672672673
1,175,2.701554215689251,0.018349303603603605
1,75,2.6948816689562842,0.015969901801801804
1,125,2.772992223638197,0.01603717177177177
1,75,2.7129384167763204,0.015331279879879882
1,75,2.707181590148284,0.015870160360360357
1,125,2.7118443831495,0.021279554354354354
1,100,2.7240912040135776,0.016235584684684685
1,200,2.7426662704020863,0.015171309009009008
1,25,2.6991124354375677,0.016920538438438437
1,100,2.678988171775673,0.01304187207207207
1,25,2.6766861252930054,0.01649998678678679
1,125,2.7468721951040718,0.017384162162162164
1,175,2.6943831539066214,0.013515635435435438
1,75,2.703725702945945,0.013102554954954954
1,150,2.6935429909773605,0.023447690090090092
1,75,2.7585242596509505,0.013052098498498498
1,75,2.6820530136028014,0.013102481681681682
1,125,2.7088276739808346,0.01754478768768769
1,75,2.724516546739863,0.013059048348348347
1,50,2.708187530452076,0.018653092492492494
1,50,2.6946611136567915,0.023393002102102104
