refresh_period,number_sensors,m,b
10,150,2.3512600556893264,0.01592758978978979
10,50,2.3230855180920473,0.016314951651651654
10,75,2.337431781317517,0.015974024324324324
10,175,2.3701866065167065,0.021646333333333333
10,200,2.3137956701507534,0.017222354954954954
10,25,2.3585989905694262,0.019846485585585587
10,25,2.3410105323910892,0.018129692192192192
10,150,2.371232631251557,0.01621863993993994
10,200,2.3564167804743796,0.01571942972972973
10,75,2.3699539763757347,0.018321957057057057
10,125,2.326170149751463,0.01580466186186186
10,100,2.3454302090582644,0.014719040540540539
10,25,2.3705533962985954,0.019180512912912912
10,75,2.3452927962195536,0.022857056756756755
10,200,2.3533545282569857,0.014110315615615618
10,75,2.3585956547524978,0.020514970270270272
10,200,2.327209713188961,0.016072903303303306
10,125,2.3473776388603977,0.01764855855855856
10,150,2.3548097960433734,0.0213276996996997
10,25,2.343477052023275,0.018703935735735738
10,25,2.348565737891289,0.017677575975975975
10,50,2.3287148623214025,0.013018042342342344
10,50,2.34302644860631,0.016882511111111113
10,200,2.369090100409181,0.016228197297297298
10,25,2.352387611748188,0.0195440009009009
10,175,2.357169626004085,0.018368145045045046
10,200,2.3561062991648134,0.01640743993993994
10,100,2.3490747913204983,0.01317937717717718
10,150,2.351634154838074,0.01770517927927928
10,25,2.3421502459684675,0.018626936336336337
10,175,2.3655223152600833,0.024814293993993992
10,125,2.3733675510508894,0.015215507507507508
10,150,2.3515431801698643,0.015767490390390392
10,200,2.3495972265195064,0.016914940840840845
10,100,2.3756658787872595,0.01455945015015015
10,175,2.367201438095918,0.024043702102102108
10,200,2.350603493005611,0.01945857897897898
10,175,2.3524072796785056,0.02160621741741742
10,75,2.3686439141577083,0.015971648348348348
10,125,2.3199853851983234,0.02022009309309309
10,75,2.34869990518997,0.014810887687687688
10,75,2.351893766616996,0.017294042042042046
10,125,2.341200070245953,0.01905998018018018
10,100,2.3365701177148366,0.019427318018018017
10,200,2.318514006276036,0.01553081141141141
10,50,2.343163548049435,0.017457331231231228
10,100,2.3454175978647283,0.0145113990990991
10,25,2.314637800491477,0.01816145975975976
10,125,2.348866378341107,0.021276794594594594
10,175,2.346193947889185,0.022753063963963965
10,75,2.346193922119005,0.016425283183183183
10,150,2.3552489445868092,0.015962556156156157
10,75,2.352233962817631,0.015312020720720722
10,125,2.3744631139317818,0.015961703603603605
10,75,2.3247035796202806,0.01567679069069069
10,50,2.347496412564496,0.019153870870870872
10,50,2.3291965585058936,0.018877811711711715
