refresh_period,number_sensors,m,b
20,75,2.247942819972948,0.015989439039039037
20,100,2.2589636428836086,0.012953741741741742
20,100,2.2017307049616255,0.019656588588588594
20,100,2.2118101500168965,0.013491672972972973
20,25,2.279793623870347,0.028555202102102103
20,50,2.25124947298539,0.02177726036036036
20,175,2.280053461683791,0.01698407057057057
20,75,2.2864062167878156,0.02289012702702703
20,100,2.2083608878718186,0.012940640240240239
20,150,2.2014809366606283,0.011644750750750752
20,125,2.210405216556903,0.012955293093093092
20,125,2.2286277033701585,0.014476337237237237
20,125,2.238396956065025,0.022089585885885887
20,25,2.3023000628230244,0.01913291951951952
20,100,2.2400056634057277,0.014484056156156154
20,200,2.2554457411423883,0.01310100750750751
20,25,2.2720794284341634,0.027609212312312312
20,75,2.237919654265941,0.019125714114114116
20,200,2.2956418915047827,0.015047094294294296
20,75,2.2324122120602046,0.016400592792792792
20,200,2.279763336046472,0.014519425525525523
20,25,2.3067632952142265,0.019131491291291294
20,75,2.293576083298439,0.015903776576576576
20,150,2.31315003740526,0.015870383183183186
20,125,2.2174897705084735,0.012903961261261261
20,175,2.30478471566298,0.015880696396396395
20,150,2.2144906576444647,0.014470001501501503
20,25,2.2848820758733845,0.014984131531531532
20,75,2.2146606659475134,0.01594886816816817
20,200,2.312106223030943,0.012946207807807806
20,25,2.2706603962464404,0.016289910810810812
20,150,2.206525140279786,0.011750428228228228
20,150,2.185789704020304,0.015859153753753755
20,150,2.2315769359561735,0.012921186786786786
20,75,2.27478646749507,0.02451314834834835
20,150,2.193485195112309,0.012851426126126126
20,100,2.229854924687194,0.015896082582582582
20,150,2.2544887685418766,0.012932738138138139
20,100,2.2053067899554435,0.016056105405405405
20,175,2.2629189883485954,0.012887081681681683
20,50,2.299811846123486,0.01592377897897898
20,125,2.220609869564334,0.01593147177177177
20,50,2.2621791827453537,0.021288602702702702
20,50,2.2573701783836944,0.01691411231231231
20,200,2.268641353818647,0.01293669009009009
20,25,2.265189425159549,0.026663464264264265
20,150,2.2412116734965446,0.012918086186186187
20,200,2.2677163035545833,0.0134283990990991
20,100,2.2436533801202647,0.014769878078078077
20,150,2.2368073785758047,0.013013357357357357
20,25,2.278652137806591,0.02375708138138138
20,50,2.269979072015453,0.01593301111111111
20,25,2.272983635332678,0.015942778078078076
20,175,2.239726729057539,0.01604332132132132
20,150,2.266936816030424,0.015922240840840842
20,25,2.2625935445834315,0.022809681681681685
20,150,2.2257105484540647,0.01454257867867868
20,200,2.2772488745102564,0.016634604804804803
20,175,2.29110945714994,0.017000298498498496
20,50,2.2742339186736285,0.02129132222222222
20,125,2.2712315308764057,0.015893946246246245
20,125,2.208267170551923,0.017174531231231232
20,50,2.2741747649931146,0.01590223813813814
20,125,2.2556693210200267,0.015891467567567565
20,50,2.2560541009643815,0.015942242942942945
20,175,2.259376692583273,0.01595193813813814
20,200,2.2583450739623614,0.01598224894894895
20,125,2.227112896775163,0.012989397597597596
20,150,2.204574441123027,0.012901034534534537
20,25,2.2797036054314512,0.019264584084084085
20,175,2.2416107115341473,0.012868479279279279
20,125,2.200040125418285,0.015989942642642644
20,100,2.229098483998299,0.016770136036036037
20,100,2.2283479378801774,0.018650477177177178
20,25,2.248814145429257,0.01948890870870871
20,150,2.2614156938977383,0.013366725525525525
20,25,2.2682096383789085,0.024152718618618618
20,100,2.1990812194476814,0.012924287987987986
20,125,2.2494475282896462,0.01697202792792793
20,50,2.291550031210613,0.015959168468468468
20,25,2.284524261800969,0.018585556756756758
20,125,2.2340118962034126,0.012976995795795795
20,200,2.3343329649862268,0.01621598078078078
20,150,2.2449537056913997,0.01587454174174174
20,175,2.3019964236512767,0.01589762882882883
20,50,2.2869142326228515,0.01591655885885886
20,150,2.2272531369715165,0.012839024624624626
20,200,2.3158188880833857,0.0193554018018018
20,150,2.231107500889113,0.01293513933933934
20,200,2.2699087327539202,0.012894833333333333
20,50,2.3041734835466174,0.015935576276276276
20,50,2.2750199033442815,0.016432715615615615
20,100,2.2288095718783185,0.017255422522522525
20,100,2.2178519760042548,0.01733433063063063
20,175,2.2684537031192793,0.024093528528528526
20,200,2.275380681861311,0.015891735735735733
20,175,2.304850494744654,0.016259014114114116
20,50,2.273737596572549,0.01777329099099099
20,200,2.3397350552473215,0.01748391981981982
20,100,2.2110880856593926,0.01764436036036036
20,25,2.289454810422196,0.02231335255255255
20,150,2.2400083872432233,0.011515941741741743
20,75,2.258238455747207,0.02299008048048048
20,175,2.223206456211397,0.01449331951951952
20,200,2.3139808214010413,0.0172678003003003
20,25,2.2492515063894905,0.01594734984984985
20,25,2.3027085287052893,0.024872959759759762
20,200,2.2847555946032454,0.017859369969969972
20,125,2.2388342746519223,0.020093860660660663
20,100,2.2438040716898833,0.01592377897897898
20,25,2.268265685986701,0.02952795675675676
20,75,2.275198013702447,0.01591454774774775
20,200,2.273070648944496,0.015133326426426428
20,75,2.297288517386738,0.015882234834834835
20,200,2.238986653575821,0.014824075075075077
20,125,2.2628499950305887,0.013019679279279278
20,125,2.2369396066346443,0.016074569669669667
20,150,2.262128902909167,0.01584792012012012
20,25,2.303850910678278,0.027843857057057057
20,25,2.2683075507968113,0.019370057057057057
20,50,2.278074515485511,0.026595074774774775
20,25,2.2781474946823668,0.01871642882882883
20,175,2.297911101640387,0.025189012312312315
20,200,2.296413253293242,0.013233382282282281
20,150,2.2742379827633505,0.012911330630630631
20,25,2.2629787307732143,0.025267213213213215
20,100,2.2184662397118533,0.014517876576576579
20,175,2.257337928391045,0.015444214114114114
20,125,2.22762189545363,0.012898790090090087
20,150,2.274918480297417,0.01293668918918919
20,175,2.3035699707585637,0.013358133033033032
20,200,2.2916499681117495,0.01292428768768769
20,175,2.2957604182426254,0.02078796036036036
20,75,2.260793445932937,0.015900697597597595
20,125,2.220140897047071,0.02496486126126126
20,100,2.242358699389373,0.012970895795795793
20,200,2.29200925677403,0.012927388288288287
20,50,2.263939993413465,0.01589560960960961
20,100,2.261349231781652,0.015873002702702706
20,25,2.271432785690204,0.018143265765765765
20,175,2.260071797210824,0.012945990690690691
20,75,2.291088187755329,0.01311263603603604
20,150,2.234716933385453,0.014751135735735735
20,75,2.226353162646251,0.016380934834834833
20,75,2.2670013766503465,0.027930973573573572
20,125,2.203092190385231,0.015905777177177175
20,75,2.268090723406714,0.02821337477477478
20,50,2.2865458379460435,0.021028955255255256
20,75,2.2217676283457988,0.02136384144144144
20,50,2.2837004695490126,0.016002252252252252
